11699,  CLF3O2S,-0.367,0.005
11700,  CLF3F7S,-0.611,0.001
11701,  CLF3F8S,-0.678,0.000
11702,  CLF3T3S,-0.473,0.002
11703,  CLF3T4S,-0.144,0.004
11704,  CLF3T5S,-0.652,0.000
11705,  CLF3T6S,-0.661,0.001
11706,  CLF3FzS,-0.632,0.003
11707,  CLF3CzS,-0.405,0.011
11708,  CLF3PzS,-0.291,0.009
11709,  CLF4C3S,-0.694,0.001
11710,  CLF4C4S,-0.409,0.005
11711,  CLF4P3S,-0.714,0.000
11712,  CLF4P4S,-0.648,0.001
11713,  CLF4O1S,-0.647,0.000
11714,  CLF4O2S,-0.637,0.001
11715,  CLF4F7S,-0.573,0.000
11716,  CLF4F8S,0.318,0.005
11717,  CLF4T3S,-0.618,0.001
11718,  CLF4T4S,0.428,0.009
11719,  CLF4T5S,-0.652,0.000
11720,  CLF4T6S,-0.681,0.000
11721,  CLF4FzS,-0.698,0.000
11722,  CLF4CzS,-0.665,0.005
11723,  CLF4PzS,-0.624,0.003
11724,  CLC3C4S,-0.592,0.000
11725,  CLC3P3S,-0.701,0.001
11726,  CLC3P4S,-0.552,0.003
11727,  CLC3O1S,-0.559,0.003
11728,  CLC3O2S,-0.241,0.008
11729,  CLC3F7S,-0.256,0.003
11730,  CLC3F8S,-0.125,0.004
11731,  CLC3T3S,0.447,0.013
11732,  CLC3T4S,1.197,0.015
11733,  CLC3T5S,-0.715,0.001
11734,  CLC3T6S,-0.656,0.002
11735,  CLC3FzS,-0.664,0.001
11736,  CLC3CzS,-0.362,0.003
11737,  CLC3PzS,0.189,0.015
11738,  CLC4P3S,-0.561,0.000
11739,  CLC4P4S,-0.702,0.001
11740,  CLC4O1S,-0.532,0.002
11741,  CLC4O2S,-0.586,0.002
11742,  CLC4F7S,-0.147,0.003
11743,  CLC4F8S,1.249,0.013
11744,  CLC4T3S,-0.093,0.004
11745,  CLC4T4S,1.890,0.026
11746,  CLC4T5S,-0.641,0.000
11747,  CLC4T6S,-0.724,0.001
11748,  CLC4FzS,-0.550,0.002
11749,  CLC4CzS,-0.570,0.003
11750,  CLC4PzS,-0.159,0.009
11751,  CLP3P4S,-0.259,0.004
11752,  CLP3O1S,-0.443,0.011
11753,  CLP3O2S,0.400,0.026
11754,  CLP3F7S,-0.287,0.005
11755,  CLP3F8S,-0.302,0.004
11756,  CLP3T3S,0.905,0.020
11757,  CLP3T4S,1.640,0.021
11758,  CLP3T5S,-0.591,0.005
11759,  CLP3T6S,-0.355,0.004
11760,  CLP3FzS,-0.743,0.000
11761,  CLP3CzS,-0.746,0.000
11762,  CLP3PzS,1.091,0.036
11763,  CLP4O1S,-0.545,0.002
11764,  CLP4O2S,-0.405,0.009
11765,  CLP4F7S,-0.227,0.006
11766,  CLP4F8S,0.025,0.009
11767,  CLP4T3S,0.230,0.011
11768,  CLP4T4S,2.417,0.039
11769,  CLP4T5S,-0.215,0.006
11770,  CLP4T6S,-0.633,0.003
11771,  CLP4FzS,-0.696,0.001
11772,  CLP4CzS,-0.835,0.000
11773,  CLP4PzS,-0.548,0.004
11774,  CLO1O2S,1.594,0.048
11775,  CLO1F7S,-0.471,0.003
11776,  CLO1F8S,-0.353,0.003
11777,  CLO1T3S,0.173,0.013
11778,  CLO1T4S,1.207,0.027
11779,  CLO1T5S,-0.171,0.031
11780,  CLO1T6S,-0.710,0.000
11781,  CLO1FzS,-0.668,0.001
11782,  CLO1CzS,-0.649,0.001
11783,  CLO1PzS,-0.636,0.003
11784,  CLO2F7S,-0.400,0.004
11785,  CLO2F8S,-0.394,0.003
11786,  CLO2T3S,0.361,0.015
11787,  CLO2T4S,0.758,0.023
11788,  CLO2T5S,1.588,0.046
11789,  CLO2T6S,-0.722,0.002
11790,  CLO2FzS,-0.650,0.001
11791,  CLO2CzS,-0.648,0.002
11792,  CLO2PzS,-0.287,0.016
11793,  CLF7F8S,-0.588,0.000
11794,  CLF7T3S,-0.654,0.000
11795,  CLF7T4S,-0.627,0.000
11796,  CLF7T5S,-0.539,0.001
11797,  CLF7T6S,-0.500,0.003
11798,  CLF7FzS,-0.650,0.000
11799,  CLF7CzS,-0.054,0.005
11800,  CLF7PzS,-0.134,0.008
11801,  CLF8T3S,-0.505,0.001
11802,  CLF8T4S,-0.433,0.002
11803,  CLF8T5S,-0.548,0.001
11804,  CLF8T6S,-0.307,0.006
11805,  CLF8FzS,0.177,0.004
11806,  CLF8CzS,0.324,0.008
11807,  CLF8PzS,-0.028,0.008
11808,  CLT3T4S,-0.385,0.001
11809,  CLT3T5S,0.095,0.014
11810,  CLT3T6S,0.181,0.010
11811,  CLT3FzS,-0.470,0.002
11812,  CLT3CzS,0.116,0.009
11813,  CLT3PzS,1.228,0.024
11814,  CLT4T5S,0.617,0.012
11815,  CLT4T6S,1.811,0.050
11816,  CLT4FzS,0.506,0.011
11817,  CLT4CzS,1.648,0.023
11818,  CLT4PzS,3.450,0.039
11819,  CLT5T6S,0.054,0.009
11820,  CLT5FzS,-0.672,0.000
11821,  CLT5CzS,-0.707,0.001
11822,  CLT5PzS,-0.029,0.015
11823,  CLT6FzS,-0.727,0.000
11824,  CLT6CzS,-0.839,0.000
11825,  CLT6PzS,-0.695,0.000
11826,  CLFzCzS,-0.489,0.005
11827,  CLFzPzS,-0.586,0.004
11828,  CLCzPzS,-0.489,0.005
11829, CLF1F2B2,-0.794,0.000
11830, CLF1F3B2,-0.580,0.005
11831, CLF1F4B2,-0.438,0.002
11832, CLF1C3B2,2.135,0.026
11833, CLF1C4B2,-0.327,0.002
11834, CLF1P3B2,1.734,0.015
11835, CLF1P4B2,0.179,0.004
11836, CLF1O1B2,-0.462,0.001
11837, CLF1O2B2,0.061,0.004
11838, CLF1F7B2,-0.122,0.008
11839, CLF1F8B2,0.068,0.005
11840, CLF1T3B2,0.770,0.012
11841, CLF1T4B2,-0.409,0.002
11842, CLF1T5B2,1.092,0.010
11843, CLF1T6B2,0.578,0.006
11844, CLF1FzB2,1.027,0.037
11845, CLF1CzB2,3.232,0.058
11846, CLF1PzB2,1.431,0.013
11847, CLF2F3B2,-0.816,0.000
11848, CLF2F4B2,-0.583,0.001
11849, CLF2C3B2,0.122,0.005
11850, CLF2C4B2,-0.369,0.002
11851, CLF2P3B2,0.275,0.006
11852, CLF2P4B2,-0.326,0.002
11853, CLF2O1B2,-0.732,0.000
11854, CLF2O2B2,-0.527,0.001
11855, CLF2F7B2,-0.729,0.000
11856, CLF2F8B2,-0.202,0.012
11857, CLF2T3B2,-0.095,0.003
11858, CLF2T4B2,-0.312,0.002
11859, CLF2T5B2,-0.373,0.002
11860, CLF2T6B2,-0.043,0.005
11861, CLF2FzB2,-0.230,0.019
11862, CLF2CzB2,1.207,0.031
11863, CLF2PzB2,-0.009,0.005
11864, CLF3F4B2,-0.673,0.001
11865, CLF3C3B2,3.178,0.091
11866, CLF3C4B2,-0.289,0.005
11867, CLF3P3B2,2.469,0.036
11868, CLF3P4B2,0.142,0.009
11869, CLF3O1B2,0.035,0.004
11870, CLF3O2B2,-0.129,0.005
11871, CLF3F7B2,-0.216,0.017
11872, CLF3F8B2,-0.204,0.005
11873, CLF3T3B2,0.038,0.015
11874, CLF3T4B2,0.029,0.005
11875, CLF3T5B2,0.161,0.009
11876, CLF3T6B2,0.934,0.014
11877, CLF3FzB2,-0.742,0.037
11878, CLF3CzB2,2.255,0.156
11879, CLF3PzB2,0.340,0.024
11880, CLF4C3B2,0.234,0.010
11881, CLF4C4B2,-0.615,0.003
11882, CLF4P3B2,-0.176,0.005
11883, CLF4P4B2,-0.468,0.000
11884, CLF4O1B2,0.140,0.006
11885, CLF4O2B2,-0.694,0.000
11886, CLF4F7B2,-0.615,0.000
11887, CLF4F8B2,-0.066,0.007
11888, CLF4T3B2,-0.309,0.003
11889, CLF4T4B2,-0.411,0.001
11890, CLF4T5B2,-0.465,0.001
11891, CLF4T6B2,-0.043,0.006
11892, CLF4FzB2,0.868,0.079
11893, CLF4CzB2,2.833,0.122
11894, CLF4PzB2,-0.448,0.003
11895, CLC3C4B2,0.104,0.005
11896, CLC3P3B2,-0.477,0.002
11897, CLC3P4B2,-0.525,0.000
11898, CLC3O1B2,-0.383,0.002
11899, CLC3O2B2,0.383,0.009
11900, CLC3F7B2,2.412,0.029
11901, CLC3F8B2,-0.609,0.001
11902, CLC3T3B2,-0.146,0.010
11903, CLC3T4B2,-0.567,0.000
11904, CLC3T5B2,-0.401,0.002
11905, CLC3T6B2,0.968,0.011
11906, CLC3FzB2,-0.847,0.001
11907, CLC3CzB2,3.052,0.153
11908, CLC3PzB2,-0.127,0.011
11909, CLC4P3B2,0.313,0.007
11910, CLC4P4B2,-0.537,0.001
11911, CLC4O1B2,0.135,0.004
11912, CLC4O2B2,0.020,0.008
11913, CLC4F7B2,0.036,0.005
11914, CLC4F8B2,-0.665,0.000
11915, CLC4T3B2,-0.683,0.000
11916, CLC4T4B2,-0.520,0.000
11917, CLC4T5B2,-0.515,0.001
11918, CLC4T6B2,0.282,0.016
11919, CLC4FzB2,0.019,0.018
11920, CLC4CzB2,2.873,0.171
11921, CLC4PzB2,0.195,0.020
11922, CLP3P4B2,-0.362,0.003
11923, CLP3O1B2,0.281,0.008
11924, CLP3O2B2,0.137,0.014
11925, CLP3F7B2,1.598,0.020
11926, CLP3F8B2,-0.357,0.002
11927, CLP3T3B2,-0.171,0.009
11928, CLP3T4B2,-0.526,0.000
11929, CLP3T5B2,-0.439,0.003
11930, CLP3T6B2,0.119,0.008
11931, CLP3FzB2,-0.687,0.001
11932, CLP3CzB2,2.267,0.121
11933, CLP3PzB2,-0.601,0.014
11934, CLP4O1B2,0.182,0.006
11935, CLP4O2B2,1.154,0.045
11936, CLP4F7B2,0.650,0.008
11937, CLP4F8B2,-0.309,0.002
11938, CLP4T3B2,-0.094,0.004
11939, CLP4T4B2,-0.419,0.001
11940, CLP4T5B2,-0.610,0.000
11941, CLP4T6B2,1.597,0.051
11942, CLP4FzB2,0.283,0.012
11943, CLP4CzB2,4.119,0.130
11944, CLP4PzB2,1.020,0.043
11945, CLO1O2B2,3.876,0.094
11946, CLO1F7B2,0.220,0.005
11947, CLO1F8B2,0.749,0.007
11948, CLO1T3B2,-0.566,0.001
11949, CLO1T4B2,1.091,0.007
11950, CLO1T5B2,-0.839,0.000
11951, CLO1T6B2,1.816,0.036
11952, CLO1FzB2,1.171,0.015
11953, CLO1CzB2,5.431,0.079
11954, CLO1PzB2,1.409,0.041
11955, CLO2F7B2,0.197,0.004
11956, CLO2F8B2,-0.367,0.000
11957, CLO2T3B2,0.124,0.006
11958, CLO2T4B2,0.449,0.008
11959, CLO2T5B2,0.510,0.009
11960, CLO2T6B2,-0.620,0.004
11961, CLO2FzB2,0.002,0.004
11962, CLO2CzB2,1.980,0.016
11963, CLO2PzB2,-0.430,0.007
11964, CLF7F8B2,-0.312,0.002
11965, CLF7T3B2,-0.465,0.004
11966, CLF7T4B2,0.154,0.005
11967, CLF7T5B2,-0.399,0.002
11968, CLF7T6B2,0.597,0.008
11969, CLF7FzB2,-0.334,0.003
11970, CLF7CzB2,4.569,0.062
11971, CLF7PzB2,2.052,0.021
11972, CLF8T3B2,-0.486,0.000
11973, CLF8T4B2,-0.511,0.002
11974, CLF8T5B2,-0.594,0.000
11975, CLF8T6B2,-0.352,0.002
11976, CLF8FzB2,-0.642,0.002
11977, CLF8CzB2,1.123,0.022
11978, CLF8PzB2,-0.475,0.002
11979, CLT3T4B2,-0.127,0.003
11980, CLT3T5B2,-0.574,0.002
11981, CLT3T6B2,0.872,0.010
11982, CLT3FzB2,-0.617,0.000
11983, CLT3CzB2,1.144,0.031
11984, CLT3PzB2,0.562,0.012
11985, CLT4T5B2,-0.609,0.000
11986, CLT4T6B2,0.171,0.010
11987, CLT4FzB2,-0.139,0.005
11988, CLT4CzB2,2.248,0.040
11989, CLT4PzB2,-0.231,0.003
11990, CLT5T6B2,0.032,0.006
11991, CLT5FzB2,-0.576,0.001
11992, CLT5CzB2,4.012,0.050
11993, CLT5PzB2,-0.168,0.006
11994, CLT6FzB2,-0.508,0.000
11995, CLT6CzB2,0.699,0.018
11996, CLT6PzB2,-0.463,0.002
11997, CLFzCzB2,2.914,0.088
11998, CLFzPzB2,-0.662,0.001
11999, CLCzPzB2,2.911,0.088
12000,  CLF1F2G,-0.436,0.000
12001,  CLF1F3G,-0.489,0.000
12002,  CLF1F4G,-0.582,0.000
12003,  CLF1C3G,-0.526,0.000
12004,  CLF1C4G,-0.348,0.001
12005,  CLF1P3G,-0.336,0.001
12006,  CLF1P4G,-0.178,0.003
12007,  CLF1O1G,-0.127,0.004
12008,  CLF1O2G,-0.023,0.005
12009,  CLF1F7G,-0.220,0.001
12010,  CLF1F8G,-0.213,0.000
12011,  CLF1T3G,-0.432,0.000
12012,  CLF1T4G,-0.241,0.000
12013,  CLF1T5G,-0.133,0.003
12014,  CLF1T6G,-0.229,0.002
12015,  CLF1FzG,-0.227,0.000
12016,  CLF1CzG,-0.222,0.001
12017,  CLF1PzG,-0.211,0.000
12018,  CLF2F3G,-0.429,0.000
12019,  CLF2F4G,-0.490,0.001
12020,  CLF2C3G,-0.628,0.000
12021,  CLF2C4G,-0.499,0.001
12022,  CLF2P3G,-0.488,0.001
12023,  CLF2P4G,-0.462,0.001
12024,  CLF2O1G,-0.220,0.002
12025,  CLF2O2G,-0.161,0.004
12026,  CLF2F7G,-0.240,0.001
12027,  CLF2F8G,-0.368,0.000
12028,  CLF2T3G,-0.393,0.001
12029,  CLF2T4G,-0.295,0.000
12030,  CLF2T5G,-0.217,0.002
12031,  CLF2T6G,-0.283,0.001
12032,  CLF2FzG,-0.284,0.000
12033,  CLF2CzG,-0.310,0.000
12034,  CLF2PzG,-0.284,0.000
12035,  CLF3F4G,-0.427,0.001
12036,  CLF3C3G,-0.368,0.002
12037,  CLF3C4G,-0.556,0.001
12038,  CLF3P3G,-0.460,0.000
12039,  CLF3P4G,-0.562,0.000
12040,  CLF3O1G,-0.190,0.004
12041,  CLF3O2G,-0.133,0.005
12042,  CLF3F7G,-0.193,0.001
12043,  CLF3F8G,-0.217,0.000
12044,  CLF3T3G,-0.267,0.002
12045,  CLF3T4G,-0.207,0.001
12046,  CLF3T5G,-0.209,0.002
12047,  CLF3T6G,-0.295,0.001
12048,  CLF3FzG,-0.192,0.004
12049,  CLF3CzG,-0.102,0.011
12050,  CLF3PzG,-0.282,0.001
12051,  CLF4C3G,-0.632,0.000
12052,  CLF4C4G,-0.242,0.000
12053,  CLF4P3G,-0.312,0.001
12054,  CLF4P4G,-0.327,0.001
12055,  CLF4O1G,-0.060,0.006
12056,  CLF4O2G,0.160,0.008
12057,  CLF4F7G,-0.298,0.000
12058,  CLF4F8G,-0.338,0.000
12059,  CLF4T3G,-0.232,0.000
12060,  CLF4T4G,-0.318,0.000
12061,  CLF4T5G,-0.158,0.004
12062,  CLF4T6G,-0.340,0.001
12063,  CLF4FzG,-0.251,0.001
12064,  CLF4CzG,-0.248,0.003
12065,  CLF4PzG,-0.362,0.000
12066,  CLC3C4G,-0.369,0.000
12067,  CLC3P3G,-0.222,0.001
12068,  CLC3P4G,-0.279,0.002
12069,  CLC3O1G,0.025,0.009
12070,  CLC3O2G,0.187,0.010
12071,  CLC3F7G,-0.343,0.000
12072,  CLC3F8G,-0.363,0.000
12073,  CLC3T3G,-0.280,0.000
12074,  CLC3T4G,-0.300,0.000
12075,  CLC3T5G,-0.174,0.003
12076,  CLC3T6G,-0.279,0.002
12077,  CLC3FzG,-0.288,0.000
12078,  CLC3CzG,-0.196,0.007
12079,  CLC3PzG,-0.369,0.000
12080,  CLC4P3G,-0.335,0.000
12081,  CLC4P4G,-0.510,0.000
12082,  CLC4O1G,-0.132,0.003
12083,  CLC4O2G,0.088,0.007
12084,  CLC4F7G,-0.285,0.000
12085,  CLC4F8G,-0.418,0.001
12086,  CLC4T3G,-0.413,0.001
12087,  CLC4T4G,-0.302,0.000
12088,  CLC4T5G,-0.237,0.001
12089,  CLC4T6G,-0.376,0.000
12090,  CLC4FzG,-0.330,0.000
12091,  CLC4CzG,-0.195,0.007
12092,  CLC4PzG,-0.391,0.000
12093,  CLP3P4G,-0.366,0.001
12094,  CLP3O1G,-0.037,0.006
12095,  CLP3O2G,0.029,0.005
12096,  CLP3F7G,-0.285,0.000
12097,  CLP3F8G,-0.450,0.000
12098,  CLP3T3G,-0.345,0.000
12099,  CLP3T4G,-0.325,0.000
12100,  CLP3T5G,-0.216,0.001
12101,  CLP3T6G,-0.364,0.001
12102,  CLP3FzG,-0.321,0.001
12103,  CLP3CzG,-0.164,0.007
12104,  CLP3PzG,-0.333,0.002
12105,  CLP4O1G,-0.122,0.002
12106,  CLP4O2G,-0.041,0.004
12107,  CLP4F7G,-0.191,0.001
12108,  CLP4F8G,-0.507,0.000
12109,  CLP4T3G,-0.323,0.002
12110,  CLP4T4G,-0.380,0.000
12111,  CLP4T5G,-0.309,0.000
12112,  CLP4T6G,-0.397,0.000
12113,  CLP4FzG,-0.260,0.002
12114,  CLP4CzG,-0.063,0.009
12115,  CLP4PzG,-0.243,0.005
12116,  CLO1O2G,-0.385,0.000
12117,  CLO1F7G,-0.100,0.003
12118,  CLO1F8G,-0.274,0.002
12119,  CLO1T3G,-0.089,0.004
12120,  CLO1T4G,-0.117,0.004
12121,  CLO1T5G,-0.247,0.004
12122,  CLO1T6G,-0.422,0.001
12123,  CLO1FzG,0.040,0.006
12124,  CLO1CzG,0.144,0.009
12125,  CLO1PzG,-0.001,0.008
12126,  CLO2F7G,0.028,0.005
12127,  CLO2F8G,-0.159,0.004
12128,  CLO2T3G,0.185,0.006
12129,  CLO2T4G,-0.098,0.004
12130,  CLO2T5G,-0.265,0.001
12131,  CLO2T6G,-0.277,0.001
12132,  CLO2FzG,0.352,0.008
12133,  CLO2CzG,0.765,0.014
12134,  CLO2PzG,0.129,0.009
12135,  CLF7F8G,-0.489,0.000
12136,  CLF7T3G,-0.391,0.001
12137,  CLF7T4G,-0.420,0.000
12138,  CLF7T5G,-0.247,0.001
12139,  CLF7T6G,-0.361,0.001
12140,  CLF7FzG,-0.404,0.000
12141,  CLF7CzG,-0.326,0.001
12142,  CLF7PzG,-0.312,0.000
12143,  CLF8T3G,-0.341,0.000
12144,  CLF8T4G,-0.287,0.001
12145,  CLF8T5G,-0.331,0.001
12146,  CLF8T6G,-0.243,0.001
12147,  CLF8FzG,-0.416,0.000
12148,  CLF8CzG,-0.414,0.000
12149,  CLF8PzG,-0.477,0.000
12150,  CLT3T4G,-0.326,0.000
12151,  CLT3T5G,-0.207,0.002
12152,  CLT3T6G,-0.337,0.000
12153,  CLT3FzG,-0.262,0.000
12154,  CLT3CzG,-0.235,0.001
12155,  CLT3PzG,-0.304,0.000
12156,  CLT4T5G,-0.459,0.000
12157,  CLT4T6G,-0.263,0.000
12158,  CLT4FzG,-0.513,0.000
12159,  CLT4CzG,-0.108,0.003
12160,  CLT4PzG,-0.405,0.000
12161,  CLT5T6G,-0.584,0.000
12162,  CLT5FzG,1.134,0.006
12163,  CLT5CzG,0.914,0.007
12164,  CLT5PzG,0.021,0.004
12165,  CLT6FzG,0.039,0.004
12166,  CLT6CzG,1.042,0.014
12167,  CLT6PzG,-0.071,0.003
12168,  CLFzCzG,0.039,0.003
12169,  CLFzPzG,-0.410,0.000
12170,  CLCzPzG,0.278,0.004
12171, CLF1F2A1,-0.546,0.000
12172, CLF1F3A1,-0.746,0.001
12173, CLF1F4A1,-0.671,0.000
12174, CLF1C3A1,-0.136,0.020
12175, CLF1C4A1,-0.614,0.002
12176, CLF1P3A1,-0.287,0.020
12177, CLF1P4A1,-0.591,0.004
12178, CLF1O1A1,-0.544,0.005
12179, CLF1O2A1,-0.610,0.002
12180, CLF1F7A1,0.643,0.027
12181, CLF1F8A1,-0.597,0.001
12182, CLF1T3A1,-0.405,0.008
12183, CLF1T4A1,-0.632,0.002
12184, CLF1T5A1,-0.545,0.008
12185, CLF1T6A1,-0.681,0.000
12186, CLF1FzA1,-0.630,0.001
12187, CLF1CzA1,-0.347,0.011
12188, CLF1PzA1,-0.322,0.021
12189, CLF2F3A1,-0.581,0.000
12190, CLF2F4A1,-0.553,0.000
12191, CLF2C3A1,-0.003,0.021
12192, CLF2C4A1,-0.508,0.008
12193, CLF2P3A1,-0.282,0.019
12194, CLF2P4A1,-0.544,0.007
12195, CLF2O1A1,-0.537,0.004
12196, CLF2O2A1,-0.589,0.005
12197, CLF2F7A1,-0.346,0.008
12198, CLF2F8A1,-0.365,0.005
12199, CLF2T3A1,-0.563,0.001
12200, CLF2T4A1,-0.633,0.002
12201, CLF2T5A1,-0.590,0.006
12202, CLF2T6A1,-0.732,0.000
12203, CLF2FzA1,-0.443,0.004
12204, CLF2CzA1,-0.101,0.021
12205, CLF2PzA1,-0.205,0.025
12206, CLF3F4A1,-0.667,0.001
12207, CLF3C3A1,-0.071,0.033
12208, CLF3C4A1,-0.623,0.003
12209, CLF3P3A1,-0.144,0.031
12210, CLF3P4A1,-0.406,0.016
12211, CLF3O1A1,-0.409,0.016
12212, CLF3O2A1,-0.462,0.011
12213, CLF3F7A1,-0.419,0.011
12214, CLF3F8A1,-0.355,0.008
12215, CLF3T3A1,-0.559,0.003
12216, CLF3T4A1,-0.452,0.007
12217, CLF3T5A1,-0.425,0.016
12218, CLF3T6A1,-0.696,0.001
12219, CLF3FzA1,-0.843,0.001
12220, CLF3CzA1,-0.413,0.024
12221, CLF3PzA1,-0.082,0.038
12222, CLF4C3A1,0.477,0.032
12223, CLF4C4A1,-0.073,0.022
12224, CLF4P3A1,-0.264,0.019
12225, CLF4P4A1,-0.527,0.006
12226, CLF4O1A1,-0.629,0.001
12227, CLF4O2A1,-0.696,0.000
12228, CLF4F7A1,-0.283,0.010
12229, CLF4F8A1,-0.058,0.013
12230, CLF4T3A1,-0.472,0.005
12231, CLF4T4A1,-0.418,0.010
12232, CLF4T5A1,-0.619,0.004
12233, CLF4T6A1,-0.718,0.001
12234, CLF4FzA1,-0.302,0.023
12235, CLF4CzA1,0.913,0.070
12236, CLF4PzA1,-0.175,0.027
12237, CLC3C4A1,-0.488,0.005
12238, CLC3P3A1,-0.262,0.030
12239, CLC3P4A1,0.062,0.035
12240, CLC3O1A1,-0.192,0.033
12241, CLC3O2A1,0.129,0.046
12242, CLC3F7A1,-0.393,0.008
12243, CLC3F8A1,0.337,0.028
12244, CLC3T3A1,-0.479,0.008
12245, CLC3T4A1,0.168,0.023
12246, CLC3T5A1,-0.525,0.014
12247, CLC3T6A1,-0.354,0.018
12248, CLC3FzA1,-0.289,0.015
12249, CLC3CzA1,-0.775,0.000
12250, CLC3PzA1,0.379,0.049
12251, CLC4P3A1,-0.311,0.012
12252, CLC4P4A1,-0.566,0.008
12253, CLC4O1A1,-0.558,0.005
12254, CLC4O2A1,-0.683,0.001
12255, CLC4F7A1,-0.627,0.000
12256, CLC4F8A1,0.157,0.030
12257, CLC4T3A1,-0.797,0.000
12258, CLC4T4A1,1.022,0.049
12259, CLC4T5A1,-0.549,0.007
12260, CLC4T6A1,-0.742,0.000
12261, CLC4FzA1,-0.693,0.002
12262, CLC4CzA1,0.311,0.035
12263, CLC4PzA1,-0.067,0.028
12264, CLP3P4A1,0.627,0.046
12265, CLP3O1A1,0.196,0.080
12266, CLP3O2A1,1.390,0.115
12267, CLP3F7A1,-0.247,0.023
12268, CLP3F8A1,-0.145,0.025
12269, CLP3T3A1,0.260,0.052
12270, CLP3T4A1,0.269,0.032
12271, CLP3T5A1,-0.682,0.000
12272, CLP3T6A1,0.291,0.048
12273, CLP3FzA1,-0.418,0.014
12274, CLP3CzA1,-0.332,0.017
12275, CLP3PzA1,-0.255,0.021
12276, CLP4O1A1,-0.480,0.004
12277, CLP4O2A1,-0.333,0.026
12278, CLP4F7A1,-0.513,0.009
12279, CLP4F8A1,-0.376,0.016
12280, CLP4T3A1,0.215,0.038
12281, CLP4T4A1,0.306,0.061
12282, CLP4T5A1,-0.144,0.023
12283, CLP4T6A1,-0.519,0.017
12284, CLP4FzA1,-0.573,0.006
12285, CLP4CzA1,-0.509,0.012
12286, CLP4PzA1,-0.132,0.033
12287, CLO1O2A1,1.448,0.089
12288, CLO1F7A1,-0.499,0.007
12289, CLO1F8A1,-0.543,0.005
12290, CLO1T3A1,0.173,0.054
12291, CLO1T4A1,-0.200,0.023
12292, CLO1T5A1,0.271,0.139
12293, CLO1T6A1,-0.664,0.004
12294, CLO1FzA1,-0.575,0.004
12295, CLO1CzA1,-0.307,0.021
12296, CLO1PzA1,0.387,0.082
12297, CLO2F7A1,-0.604,0.003
12298, CLO2F8A1,-0.681,0.001
12299, CLO2T3A1,0.398,0.058
12300, CLO2T4A1,-0.478,0.010
12301, CLO2T5A1,2.474,0.165
12302, CLO2T6A1,-0.805,0.000
12303, CLO2FzA1,-0.624,0.003
12304, CLO2CzA1,-0.453,0.016
12305, CLO2PzA1,0.972,0.122
12306, CLF7F8A1,-0.349,0.007
12307, CLF7T3A1,-0.382,0.015
12308, CLF7T4A1,-0.604,0.002
12309, CLF7T5A1,-0.416,0.017
12310, CLF7T6A1,-0.659,0.001
12311, CLF7FzA1,-0.493,0.004
12312, CLF7CzA1,-0.584,0.002
12313, CLF7PzA1,-0.207,0.026
12314, CLF8T3A1,-0.576,0.001
12315, CLF8T4A1,-0.632,0.000
12316, CLF8T5A1,-0.565,0.008
12317, CLF8T6A1,-0.722,0.000
12318, CLF8FzA1,0.261,0.021
12319, CLF8CzA1,0.578,0.038
12320, CLF8PzA1,0.065,0.037
12321, CLT3T4A1,-0.797,0.000
12322, CLT3T5A1,0.179,0.062
12323, CLT3T6A1,0.064,0.034
12324, CLT3FzA1,-0.565,0.001
12325, CLT3CzA1,-0.667,0.000
12326, CLT3PzA1,0.811,0.052
12327, CLT4T5A1,-0.295,0.017
12328, CLT4T6A1,-0.374,0.027
12329, CLT4FzA1,-0.267,0.018
12330, CLT4CzA1,0.631,0.044
12331, CLT4PzA1,0.883,0.052
12332, CLT5T6A1,0.667,0.054
12333, CLT5FzA1,-0.607,0.005
12334, CLT5CzA1,-0.396,0.016
12335, CLT5PzA1,-0.644,0.000
12336, CLT6FzA1,-0.708,0.000
12337, CLT6CzA1,-0.688,0.004
12338, CLT6PzA1,0.060,0.049
12339, CLFzCzA1,0.080,0.034
12340, CLFzPzA1,-0.318,0.022
12341, CLCzPzA1,-0.080,0.036
12342, CLF1F2A2,-0.502,0.003
12343, CLF1F3A2,-0.904,0.001
12344, CLF1F4A2,-0.762,0.000
12345, CLF1C3A2,-0.565,0.010
12346, CLF1C4A2,-0.252,0.018
12347, CLF1P3A2,-0.436,0.021
12348, CLF1P4A2,0.077,0.050
12349, CLF1O1A2,0.123,0.058
12350, CLF1O2A2,0.096,0.054
12351, CLF1F7A2,-0.611,0.003
12352, CLF1F8A2,-0.389,0.005
12353, CLF1T3A2,-0.669,0.001
12354, CLF1T4A2,-0.699,0.000
12355, CLF1T5A2,-0.564,0.012
12356, CLF1T6A2,0.016,0.050
12357, CLF1FzA2,-0.436,0.007
12358, CLF1CzA2,0.148,0.039
12359, CLF1PzA2,0.211,0.067
12360, CLF2F3A2,-0.829,0.000
12361, CLF2F4A2,-0.564,0.001
12362, CLF2C3A2,-0.539,0.010
12363, CLF2C4A2,-0.116,0.025
12364, CLF2P3A2,-0.283,0.026
12365, CLF2P4A2,0.275,0.061
12366, CLF2O1A2,0.396,0.075
12367, CLF2O2A2,0.354,0.069
12368, CLF2F7A2,-0.826,0.001
12369, CLF2F8A2,-0.545,0.001
12370, CLF2T3A2,-0.660,0.002
12371, CLF2T4A2,-0.703,0.002
12372, CLF2T5A2,-0.544,0.010
12373, CLF2T6A2,0.237,0.070
